num_beds,equipment_hours,outdoor_temp,humidity,day_of_week,is_weekend,building_area,occupancy_rate,hvac_efficiency,daily_energy_kwh
296,23.350225272275555,22.093112014402855,64.5245632371689,0,0,37018,0.5492471093834014,0.6279297300929567,53947.803037026075
268,7.709177493533087,30.814801218248938,31.328488528357767,5,1,14145,0.852239774076107,0.7636002219189715,20104.838664374118
183,13.241945815313212,23.383391513205606,86.70685132536053,1,0,47262,0.4635833141777545,0.7640455585300661,61000.653605708685
413,4.024636703328518,6.142598714098401,71.7976362730434,3,0,27223,0.7474412805729718,0.7005784194062911,49794.52776022869
376,15.966545302448539,35.399302721210105,59.74222501391346,0,0,7880,0.4649777742031195,0.8762533769952692,28513.778555187557
476,16.146128965253425,7.264041273029605,85.98763406449851,1,0,26271,0.7995621981785076,0.6192351776999494,67079.03551651948
427,8.950799112067504,38.45385693022633,56.345733915049706,1,1,38313,0.911574624192524,0.7018846662279803,54861.94101047783
211,15.168253451663958,5.879968539704546,88.8261342162223,5,1,18304,0.388761259388732,0.7419614578659371,32423.404238351097
246,8.51080284887471,29.305765964574807,60.73708543460911,2,0,39695,0.9066169820168524,0.7986311243452848,57990.99872712766
196,7.216509381563801,7.877247229912358,36.85714619987877,2,0,35225,0.7155026780900084,0.8527873327275153,40379.583181733426
118,17.030389336045296,36.873680280229884,75.88805834755664,0,1,25536,0.38897734360691677,0.6776632772952152,36200.0045427832
55,10.518509279041497,21.255163267893998,70.73386350467044,2,0,35831,0.5992792987517983,0.7907211248434682,36327.62524856223
485,15.805278777712449,9.81333211859554,76.37920327833521,1,0,16673,0.4126022054395685,0.5677749288808336,49236.357551487024
115,12.664934979433113,16.92854949264463,87.08652172354087,2,0,26917,0.7902435222065987,0.9196916452441153,34851.42584219953
171,23.68702814805808,10.768863637136672,76.58935815906108,4,0,32829,0.8312076940925648,0.6723764628894515,59056.30300439833
170,6.991612853351315,10.97036690449815,66.68019613299882,2,0,20372,0.37405756419095926,0.8282846398893973,31030.924401355413
209,13.291971932716203,38.18379120600048,81.43853414165045,1,0,30938,0.654297896886251,0.5091534868469799,58334.956557952246
243,17.609132527186503,20.583613929967584,70.39478636127188,5,0,7663,0.8702375392181421,0.5923342143071632,21919.31996891278
56,11.910901677599373,32.60807923668759,54.48714340955539,0,0,14465,0.9553141290856975,0.7191871449456101,19913.135670680127
287,23.4939970374138,27.386194641218864,83.13718585450638,3,0,8326,0.659462506719239,0.8952136104795558,31201.117078814073
388,18.4377525585387,28.67492268184373,43.314027647062375,2,1,8659,0.9651954565279848,0.7372648174778047,28108.789813618085
202,17.13967715128986,9.609270346521349,72.87847649452345,6,1,32594,0.6749822793192208,0.9184417170322455,44854.71446967601
32,19.14118535222447,13.196455638541998,82.89380729644542,6,1,9763,0.5759333462199355,0.7177086034622584,13744.9900079521
298,23.05297276077434,32.53626173040529,73.87899118219778,1,0,28121,0.8937421899870268,0.7207020935311774,59657.931780379615
236,22.156373059692804,38.976817226617406,71.83652514323141,3,0,15828,0.6450878973206623,0.5538860548252393,38266.54515226727
374,18.48570616252824,14.193647490952811,75.15829764431015,3,1,16221,0.6303317573951661,0.8611953098684989,36792.352913673494
380,18.98323278202566,14.504906766286394,57.90331489803866,4,0,16211,0.6432187425868798,0.6111344356101781,43202.74207067183
305,6.918441480702909,21.55139964838167,82.45024092942157,3,1,18569,0.8927495013088218,0.9048256202175418,26324.67142401728
292,6.055848089853313,39.43441094994032,42.20618850816547,6,0,36358,0.8823590791816365,0.9098708991486781,45680.45737567747
388,15.418090036883285,14.413563103926487,37.643184960020356,5,1,42860,0.5824639947081478,0.9244895503433673,50281.326739878
81,4.3673527388107996,19.244016837199236,47.1305268071107,1,1,11022,0.5333099019093674,0.7341037200963905,8860.02788668708
103,13.64712763103183,36.20180054682274,61.89464380649959,1,1,18515,0.6443496168273904,0.80469220315264,23491.104346622098
387,8.206991598377371,5.10223614174767,60.63370772456028,2,0,11159,0.7009407568159762,0.8503321460277485,28094.653786873736
236,10.920331352896792,6.391808774599934,79.2359254605952,2,1,46213,0.46683604743959783,0.5589565783927095,67716.18350299686
361,19.516094715859122,26.142508697492673,54.27411938424105,2,0,26691,0.8557685593009134,0.7704307377488737,53475.165980428894
416,22.82475008464773,36.75830576494964,59.06066557749052,6,0,29904,0.6405379360126959,0.5154340555864902,67760.83268027358
206,5.44832544292683,13.359983114067468,30.80206099556374,6,0,48790,0.5338318838939717,0.7239047375249266,52557.88773115583
38,14.684844119528902,21.437462113824814,54.58435418657635,6,0,8044,0.37477469507479344,0.5696792067291023,8604.945408818201
196,21.650669716392,20.76628555802364,68.86645397702053,6,0,14612,0.4671916122825248,0.5823153166829381,26555.782386133735
119,5.6501706888084255,21.553997113342856,30.93049983759553,6,0,10636,0.9644968202291886,0.6642714050116707,10273.454267639607
415,20.490280937936678,26.78818935054108,46.85291791117463,6,0,16593,0.5135697807736685,0.6945967250224263,43984.798499188626
464,11.156027018565428,21.441031704673932,42.477381557363394,5,1,7892,0.4182015025569247,0.7804275910394842,20833.547804876893
252,10.441894044386707,20.661384946286024,32.5191257345753,6,1,26672,0.6224709541584952,0.533492788297332,23037.865557744582
422,23.549327726295715,21.60009471509412,58.75560539487225,3,1,10812,0.5149614203521741,0.7266612925568501,31843.72848218687
95,8.017181797245883,25.680360444486453,40.90339759368939,3,0,36085,0.3246114751898359,0.5821813086138955,43637.982524754
284,17.86387881645362,23.79526209229754,74.58489237788281,4,0,5654,0.5262016520955921,0.7582888287642838,21578.23705610365
474,20.428814560197328,34.89475991776765,80.87567302580091,5,0,22143,0.680876036757628,0.7868320755175325,61057.91022942188
303,4.823669905585433,6.732389872278332,62.735110960148866,2,0,6798,0.6861986604139768,0.7505191654487842,18042.07854419272
225,17.407709167088242,34.16609750155544,88.90244055126848,0,1,42927,0.549591244823822,0.8322329797152384,64319.6155329226
242,23.030999487106538,34.53736144141034,57.02871428823572,6,0,34087,0.6131119293768204,0.6510241599084056,58692.36217171235
403,6.4843993345611874,14.97178075358363,60.802092613494935,4,1,16618,0.9758625427643364,0.8442979662349088,29634.204579058885
71,21.924426053700767,21.19981842555477,89.35306523746502,0,0,13446,0.5641439340612181,0.6947451867686871,20132.26152080873
358,15.895532747538722,20.348847098810243,43.89290615790293,3,1,26646,0.4807587692819881,0.7178830242451686,31473.579608993517
386,16.33209163724948,12.64784420239456,86.55275638061431,4,0,41591,0.47042693084673204,0.7916459572674821,81417.72816091919
163,16.25888349731212,18.887889648021076,32.57025330714679,4,1,32200,0.6204352288928938,0.5082612727996508,24586.2232386115
392,9.976717726746276,6.553572025979905,56.783213415791685,1,0,34571,0.8316641041018609,0.7942973996391117,57399.28324848036
88,22.70403630598919,14.723772547360705,34.200210727983944,3,1,27538,0.4441917289319312,0.7783633170824519,27194.74825310186
118,22.947009252620774,33.58387614077513,73.75408457481858,3,0,45555,0.7965072889985376,0.6394312025389759,72666.85412770913
415,16.506093204278955,14.959680561701415,66.50453615280107,5,1,48964,0.31480487634459137,0.5386074282047703,76171.49948283746
44,19.66845451883229,33.63723340618866,72.39805580805579,4,1,25900,0.5932530845887622,0.5409209524608685,34227.49094363732
455,16.24515971762316,23.60598126115508,52.46882399808102,6,0,27356,0.8431055456419507,0.9154506861433529,45680.2206134267
398,13.687968951480812,35.7951937076406,52.16891604188282,3,1,28023,0.537113069042102,0.8101756945516267,42763.776380751915
488,17.21640236598501,25.11728439925453,32.71915673765368,4,0,44148,0.6946159710117796,0.5571961761968331,73672.51121450159
72,15.06002905183917,6.038387807265893,50.996696371778384,5,0,22392,0.4434854629781375,0.6605254261890079,29896.34251804532
170,15.949517252638602,28.63970726414812,85.75730413572356,6,0,25698,0.8193967737883205,0.7666173472557183,47242.58150905807
163,19.67665106837724,6.569874880824903,52.75359223082694,5,1,47470,0.33659537228813174,0.8760072672907919,51963.2080690869
76,13.618076628979697,20.77089566440969,79.8820623733182,1,1,31535,0.8967798514128502,0.5196474179208538,32637.59263487818
58,4.815082121849455,37.52993430655899,80.53953028499605,6,0,40450,0.43873747049516765,0.606484909161504,62366.12815657533
128,7.279989619789944,10.782137876824756,52.394469382754025,4,0,38757,0.9120786221958315,0.900387045632921,46525.61752184638
200,12.772144329790768,18.645532352954042,67.91932082377134,3,1,17476,0.5467704689103621,0.5041244975827174,22374.869214367838
61,18.49653119748117,30.545110809696745,35.72229613638352,3,1,46214,0.8058785021321406,0.5906295962572493,44856.547654454946
205,15.865572966203574,35.87904946331967,36.22071484405659,4,1,9711,0.5234577084503319,0.9315608791878347,16453.635883985186
442,17.00588371746908,28.483005165987777,32.9194598197028,4,0,11479,0.9341381698642532,0.776030830934977,36653.7294446469
417,13.585578571525746,14.036063896690923,64.86090560250656,4,0,36390,0.38864598786286203,0.6177521149868779,67978.77996577947
242,16.314840438844854,28.611274852067567,55.56425865756582,2,0,18161,0.4249638524908191,0.5301459924781314,35955.45684283364
141,10.580348756293244,15.38546743864315,62.881941399854405,6,0,37152,0.6451210876111615,0.51268610320125,40407.49002778319
152,13.403651853933301,30.145023043655733,61.26439143050327,3,0,19635,0.3573569073267023,0.6101352858366172,32502.009443550243
182,18.885581311899113,38.39115946547642,51.012179465443815,6,1,45843,0.43718612929123335,0.8966686188150097,50208.81398364444
234,21.436655579462425,30.24877078872009,70.64840488940837,5,0,35297,0.96063646754841,0.6871611444338792,63952.253192485914
240,12.673106679127777,35.20081760193443,75.51011285498345,3,1,25836,0.9835427628035209,0.8241500161246968,39764.97868701635
254,4.873233154147224,5.07363451115592,30.877695532660542,2,1,29831,0.5633815305312952,0.9132282659209809,28236.942047576835
350,7.233450882936053,30.1150243656058,42.434537986132696,4,0,6007,0.946300214709755,0.6836182077212675,20113.117517285595
165,4.417222785830762,34.03556449028376,72.7941520850002,1,1,31331,0.6813772729714022,0.5860748169668286,42579.15123936756
258,17.0652603847466,6.41955581406385,53.19721035803005,4,0,45456,0.48881972611163693,0.7327030688856138,66911.61263128878
95,10.646292507102178,35.505920455088074,69.7490368164965,4,1,15763,0.791679104756419,0.9086376591769345,20300.182389310437
28,14.84957271438735,13.984297990851605,50.81775958407351,2,0,8908,0.7612312646024,0.8619684863619652,11059.26637421533
93,13.86553693567599,28.28522356923193,53.445309139778225,6,0,32573,0.9923877233761134,0.5296234295134192,46288.3005827954
461,5.630529791048534,33.01242076581923,39.5207324213811,3,1,24187,0.4855331011864983,0.8116577600349117,32607.295237770177
420,12.065227222476636,28.193257957077442,45.4938611799696,4,0,16957,0.7704416518632147,0.7573538851065291,37911.14354868855
272,8.411222498446465,8.229967722564004,66.32470545045524,3,1,9379,0.3364166285206128,0.9083584293558915,17784.93415707219
249,12.367995773353055,25.871253160112893,55.98978667890998,0,0,32959,0.3795522270877036,0.5551166375826337,53168.41927429745
26,8.071565606844853,24.235427985275027,76.45816097667571,5,0,21482,0.30274286246576526,0.7403162509420954,22718.631798062386
193,20.80904812553867,36.5112443825995,81.15509729630057,6,0,32105,0.9996224767417712,0.8957582120803516,56571.204630001695
160,7.483866731565072,19.14839053754732,62.498785093005594,3,1,5877,0.8615915880032343,0.6845107040337843,9790.91442403478
187,23.215611029739538,16.237838398046755,75.49603752336355,1,1,23252,0.8507061103134785,0.7168977129797902,31086.287777898207
189,12.318147322938817,31.24477675527632,48.4142707916742,5,0,36334,0.6568082527017258,0.5317073049501312,53005.87962864188
412,20.924905840380987,19.443636412918885,54.898272924004694,1,1,24049,0.510046958033808,0.6251646382020098,38595.68229297918
453,16.575296364118902,27.613366125177205,72.76666057300986,4,0,22772,0.4058849991238731,0.6460279921260264,55607.20208407518
302,18.707005973315052,27.625753154361245,53.17271956902184,5,1,7637,0.4992723171925245,0.9253051019351991,21625.760111756692
141,19.354477761335605,36.081367252604124,65.31029610953934,3,1,12242,0.5631798553503973,0.6272003122435216,21063.140578582465
213,14.096897637860355,25.95423408116841,41.12236674495069,5,0,47025,0.8294170678862058,0.7073909308713434,60607.54662813111
24,14.866010467265767,22.57537634866954,65.98627889822987,4,0,46381,0.6777632522322067,0.8020869906039259,42939.01305266895
48,14.279917356174499,9.860496423878095,81.69082243361362,2,0,40651,0.35423853858883786,0.5729825175835448,64486.13856427509
184,15.761167561801585,9.050816233754688,82.11837838940554,6,0,38972,0.31262030627123855,0.7188990742138435,66088.54049722898
441,4.587888915130145,10.401254784907778,73.46066437977238,1,0,21928,0.3716325256738442,0.8323425677641584,41133.89548643741
358,11.910303396980305,11.014696846448308,74.74520274456756,4,1,33742,0.5873490995881655,0.8900848458621797,51034.141999460684
155,16.123774271223432,27.325698243227187,63.47564670904204,2,1,16831,0.9532350419343127,0.781816673598092,25280.855294707293
384,15.954471305117288,30.934343759610247,65.08008540994949,5,0,24556,0.7461817368464551,0.8010740818926265,51651.407633498085
340,19.859121892112633,23.549703302424653,38.01903488463108,5,0,30343,0.8612781299128605,0.556827562663056,41813.698724097885
361,17.100186776642172,34.01562063909219,56.631551305278066,4,0,27834,0.6264622161531839,0.9255994237608562,50694.12166379537
164,23.842666326813447,39.694212935677164,57.04657703318183,3,1,44288,0.55316625823653,0.5596583348680171,58108.66497067754
346,9.6770905721729,33.70044201917746,87.50987014006441,5,0,38422,0.3758802609016359,0.8486028217318091,68918.83651927265
236,11.18302059332463,29.32088307865857,55.86521175739736,3,0,28205,0.9131531155303434,0.6191673448002435,46144.51449592976
320,11.676943037355926,23.637244480300133,62.96055869416546,3,1,23830,0.848212020319532,0.9201169146655632,29940.573253825147
151,13.31625614040497,20.70985750861479,61.99508395674615,6,1,13412,0.41768266831840756,0.8239817927162658,15597.447259456112
311,20.71996127562419,7.953733319058982,68.20570302265963,3,1,8666,0.6585823947133823,0.839216170840266,25868.167939946445
89,8.715841879184197,18.977906193814185,74.89396987991375,0,1,42045,0.6411623655448714,0.5985766278769475,39787.58246491675
271,19.52000414070859,36.854712287374696,43.50251257025233,6,0,25786,0.73756408688057,0.6993679894858224,44605.03242184432
434,12.106203661714869,33.28079204672935,61.72346514590615,2,1,10515,0.9623308257938827,0.7780159375651788,28962.68731642772
294,16.037107673240172,12.561797775409051,79.55506243896183,2,1,46973,0.7058400092337357,0.8464881281929704,68231.623866961
464,16.650810664526123,21.331272464402556,57.78688283025069,5,0,31627,0.678152086745033,0.5467817191605753,53114.06939985213
383,11.456972743778689,33.58531208954906,46.70745278241438,5,0,20198,0.3352260530542647,0.9330643924045378,35949.43688967045
201,14.252304104116103,7.358459417493288,69.28254452137794,3,0,8985,0.34403523321261675,0.9005993017495502,20602.953804783272
186,12.26062349295394,18.558740498403075,79.42604374794738,6,1,45935,0.43114275392875223,0.6216568657230129,48750.68969324938
110,5.382655723732389,34.814443290588166,33.78841757564348,6,0,34475,0.3227295401842238,0.8702421093645494,34333.03119910559
221,12.74330777633653,19.13642524595433,76.60742900443363,0,1,45216,0.8203470268990087,0.7332457653679205,48323.62785027891
365,5.947867851071043,7.71651256560043,79.29887597770627,3,1,24403,0.8063312127957742,0.7078129167029084,40611.19788780985
38,12.10041598160643,23.9887028986288,57.691375655316406,0,1,8681,0.39523936410215005,0.6414953476151324,7615.163428620737
58,15.858367996635637,35.160987322140336,88.99833940910804,3,0,31019,0.8852552305566965,0.7614358639842166,50048.314107082755
145,15.588297986870016,25.65999400336059,77.20250044243855,1,1,32586,0.40835022439227836,0.8284501029666189,43763.677278384814
470,17.252425580166406,12.919768787498114,76.41975389373994,1,0,47292,0.5108229108981511,0.6849198072332412,92915.13194916795
192,5.905230159092525,18.448386704808346,74.87031446472432,4,0,42521,0.4742838294129555,0.7831486368537315,48276.27428001909
160,17.042464910608757,20.754317641367628,39.03648619309644,3,0,44850,0.5606149690011335,0.8146908145198867,36938.78531744699
261,10.242961133928942,25.274322383718438,43.03385318718065,6,1,41770,0.4782646361229733,0.8200048176568786,45098.79686306568
239,11.980918922742221,31.577285901341455,57.839407887865505,5,1,10629,0.6422656485069165,0.5233847441590311,21225.631401333758
145,21.159725078454116,8.46057661742224,45.84026099756795,2,1,32710,0.5851855169482798,0.8868865125582801,36043.659739207134
77,4.1806080825910055,36.13782115561482,54.91445834004243,4,0,35328,0.9905986435455285,0.7062139916442716,44815.104786531396
167,15.76825266681211,5.430839605562646,83.30784659537524,5,1,17278,0.33914844508975794,0.6180872367632965,29524.187960964897
495,15.974279602002152,17.951831713598935,79.45961351275615,1,1,13417,0.39952696347114613,0.6087940283658567,33788.006054385776
475,11.93319552687124,5.9597108490430175,67.80239270879893,3,1,39765,0.3369781257360217,0.7173563507797777,61575.1348093886
336,8.740557142166724,18.754097887085194,81.4872236550662,4,1,13963,0.738088836487663,0.8990741927610316,23657.955305504398
402,8.693480765231023,23.403440960566332,77.02634334103496,3,1,42292,0.3381564941896037,0.6702564117571911,49353.14556130705
380,21.674193393215052,22.908848530352913,55.73909591045343,1,0,30009,0.8855078161632863,0.8373765860525945,49251.52775449383
442,12.84048747565715,10.796992145989286,42.063909122996705,4,0,32675,0.6583570414773494,0.5435684289442484,58448.031861969575
20,10.617787259783439,27.60091785334643,60.85206240056036,1,0,41175,0.6689053372070736,0.7142255159679778,52383.2533355006
406,12.97555147662806,6.567245767663388,74.173732951713,0,0,11731,0.6931161553985359,0.946258763176731,34289.512548542465
480,17.387808029187227,31.66673870463454,56.18517592377558,1,1,45563,0.4195695944143475,0.8466970112565516,66010.39975379533
367,6.915131364895034,38.132555189774116,70.00631458703384,6,0,16332,0.43838321218014126,0.5947378197982759,35117.051756586305
209,12.988676704274754,16.891908950289128,35.65964557746262,6,1,24177,0.5231721260111033,0.7256486631640597,20847.73015967301
210,15.757687422207738,23.103378360001617,74.88028418228421,3,0,28718,0.7154474910752959,0.6051311436418549,40756.80630064572
388,22.971667097028675,18.261859732058504,78.76281719358371,2,0,7911,0.44708244315815016,0.6843024172681291,33715.3197267818
428,9.050555641508385,5.234863660642098,72.41027134683247,1,0,23799,0.38143220899328284,0.8510378106807341,46626.39431758869
331,11.185014958324912,18.505607601329057,88.03581525158194,5,1,20194,0.9790818204929024,0.8470511668806816,32360.875209431586
436,11.587171798448475,32.71020907414713,79.59912344763842,6,1,9951,0.31538727036673603,0.6026451700560733,27938.99841716333
441,16.110763152897658,25.859609476421863,84.1856236725923,2,0,45866,0.861888183735215,0.915000493169687,88082.37093740865
136,11.134641060800034,8.544097011530562,86.01426500745887,0,1,33333,0.8516246047025153,0.766655682244172,47097.45669702398
153,14.670238505993911,34.649882139282475,78.08087951242851,4,0,26673,0.5080498796915671,0.6709659309329066,46092.90457412393
77,19.635806596900586,23.5879870709835,70.45553052038994,4,0,45870,0.39493863120511935,0.7258710113513873,48508.94981930049
63,18.10771188224407,34.46031766106366,30.343114881647356,6,0,10565,0.4019400526937964,0.7722820640469846,13105.355854217916
192,12.92737293025171,25.30775315747603,57.94954519338748,2,1,27821,0.7882021320660346,0.7519507393306034,36394.6470148624
179,21.28432355348338,24.589095569327895,64.26973791734166,6,0,30494,0.7499646137603215,0.7188822659912801,39056.845618564614
192,15.162804991877257,8.684071481895433,48.24181634687998,4,0,38941,0.8479219719759707,0.7272197618402301,53843.088672576465
336,14.79811679004425,10.85759065985198,49.08626681420832,1,0,13624,0.9562368206793732,0.5793853596925488,34651.86338101829
322,4.683755318783163,39.02088397738069,87.66956494260991,2,1,5835,0.7843491542866143,0.8657298069371057,15934.516065044241
168,23.73385960714323,12.997036136416977,83.50265191216475,3,0,23646,0.4090960755860104,0.7437921439734569,45745.56894225524
99,6.459416170592535,39.210824129662875,80.95074033010226,1,1,16824,0.47040983173578743,0.5589859377671164,24576.12263536877
393,8.622618248552932,23.616944728349218,54.36070810236664,1,0,42335,0.8895356116111801,0.84477069571225,49053.10919589274
232,5.033936744830539,9.752616647237799,30.821913024534872,1,1,8815,0.446514253083946,0.9195997902698079,12208.549244546462
222,16.800059336738272,8.475577096379254,34.813334787342846,3,0,7429,0.350765621868137,0.9262881046566329,18095.68190235151
271,8.4940235394536,12.3102424747009,48.73178209305622,0,0,46950,0.7922960378295754,0.6660579795850277,65065.05522077637
248,7.60020874945447,37.39730655088675,30.94457477974062,5,1,46886,0.5817684488430994,0.5609825931023393,48609.67547460708
183,5.771111684464827,19.49525785148794,31.028986914911886,6,1,49398,0.9440280367821325,0.7332798319848793,29275.970526235
246,6.066179142480314,18.840199379752,84.99619809854465,4,0,7607,0.755178549765563,0.5506741532071493,17185.740642752913
166,15.693414008851775,15.96221913745609,72.36951012714324,6,1,30650,0.36329328445416254,0.9202943383306776,31500.19043431694
39,17.764157317331907,10.147164769830592,48.53735940408916,2,0,43698,0.9634995970775624,0.5826108323098157,54541.64865582659
460,11.94757976928802,22.074791901734226,37.95867465605719,0,0,37353,0.4809900845481721,0.6137446369780238,44611.93647443581
421,13.597941631841465,9.551672387889855,60.69814307370463,2,0,41790,0.5360487432844,0.6829864370982367,72996.82223205011
66,17.719354719659684,34.241808273381466,30.320769651261866,6,1,16991,0.5815822895784795,0.6724240108516066,17058.104927904857
252,4.347595803709593,17.963894519635726,86.30482463148864,4,0,26168,0.3358570074830193,0.85759830157905,35457.47582099342
324,10.462613141405571,18.11812487236287,54.88890716333683,3,1,36099,0.6475607955614233,0.705342569247933,36458.910974943676
33,23.461954961406928,21.590224996910457,54.140097314239966,6,0,44385,0.38632294375270454,0.5768457170015016,38849.352648695385
162,15.602244593909361,20.544469960801308,53.435616454906935,1,1,40919,0.5806792286818462,0.6202444529687333,35387.03018892019
434,9.084491597949865,39.820029057076255,34.15969982326588,6,1,36416,0.5454968515944589,0.7291010233343849,44459.96944830196
20,14.434600932724262,24.088339242640586,68.29933438750959,1,0,10580,0.8409880583985523,0.5663542628417607,11348.458026248962
392,10.853069762418308,8.087059632645474,73.9802171777012,3,1,12054,0.8622193581429118,0.7752450540407063,28822.320820450932
73,14.644899776525982,26.24070695519255,70.56752385529742,6,0,29090,0.4073890176723616,0.7545862879480156,42137.18500491465
393,6.514830236132976,10.305450250445798,38.30612959976366,0,0,45387,0.5565858311654583,0.8216160423720159,57284.49512558911
278,6.654293076385548,6.082817565596969,64.73041008213556,0,0,20823,0.5613472127222822,0.9219670769207153,34070.40997126277
163,6.870847240787857,38.97597537870369,64.16906905033522,2,0,42341,0.4059873107552595,0.91051455249552,55570.68496812
490,22.796395838536835,32.07386120370974,82.10464727648292,3,0,20339,0.8589174535358333,0.925734028130974,61542.46295298668
460,18.657978366826836,39.30381473448184,52.74765950253882,0,1,8491,0.7950598298347962,0.6101220186606654,32421.95714485381
478,7.247637893246418,21.725745680778484,52.28915661956606,6,0,5706,0.4332672504079243,0.5592043879877096,20809.658349894336
31,7.766981675312029,23.629013590214164,67.11162352309114,3,1,36957,0.5567053360156593,0.6360245152234019,30569.488555149954
349,18.61658949741753,10.891793457169559,67.98435920997079,4,1,20728,0.37406351739955995,0.9027883277448415,38266.8875811258
243,7.123276895843478,13.641759933365496,58.15711363954742,1,0,11997,0.7397446179651307,0.9374240635805697,22261.676955726198
291,8.691225866696573,34.34922252159899,56.583561739825264,6,1,43001,0.38496034718403377,0.8866962279817141,50036.67402732951
475,23.26693665640798,17.466497649115794,59.64886023827296,1,0,43523,0.9901539180374423,0.5495079745073946,72557.59409601848
377,9.106130494568637,33.938524082874665,81.66271797019871,1,1,30163,0.8464774522815035,0.9263425991269069,48057.57610622695
479,17.232647007422933,29.815480350046112,57.670014075234604,3,1,22718,0.5731669847087966,0.6905111123078537,46208.145548049164
427,23.57262574801061,11.200982384515292,86.39590751818935,3,1,26972,0.704994752595548,0.5041896308430591,62035.672369352884
175,11.485935342795853,22.760622814190974,60.24022581577957,2,0,23231,0.937939271351486,0.6990771833366871,28297.73607690659
392,4.350319817241244,28.708556253155088,86.95204159085348,1,1,44619,0.6878694962770783,0.5207311263539605,71202.31928903384
27,8.882945808447484,13.22630251813388,79.96991411214455,2,0,17126,0.4221489404785686,0.7447450645225029,25456.457312304552
141,20.61754382683411,34.074097868202685,51.74587935694974,1,1,28595,0.5650923489068115,0.652349312346673,36407.85157748009
367,21.292176719100734,24.068968014081538,81.81848527779695,2,1,45633,0.8902014055208218,0.7130457201173219,62457.35077487357
183,19.370387290475826,10.783471765491111,36.60379705206691,2,1,17118,0.7509491111927324,0.7759266623344027,23759.56449290711
109,6.26219638153146,25.404454915761086,85.50283052058087,4,1,8317,0.7555070690336602,0.8909604931180191,13222.007127408082
155,19.910207433928065,39.98998314545699,67.8986109049735,2,0,49980,0.9067750399819423,0.7978557094123678,73854.18190292378
205,22.373555939870087,10.268252208219474,33.263444911338674,3,0,49115,0.9257811402237532,0.6953219908151813,62476.71083868346
335,16.01219085092472,33.58649255418348,68.6554034190487,2,1,48158,0.9438548002456053,0.8687425341516642,67247.27238233686
197,22.817507126761296,12.255815111564528,88.45485924868537,1,1,44828,0.3663944352772093,0.9075119619079095,65250.738662047464
47,20.53677767423755,32.38359153110305,34.18803927687773,2,0,20504,0.6808882013741706,0.5538919848944888,24814.546772880287
239,17.339430339818144,30.710227309249465,63.28126258680518,0,0,8057,0.8183566648528229,0.7393698398987562,23970.994486116095
376,15.543704734234963,15.517128496015133,74.86766098556234,5,0,31660,0.8298487915889097,0.6280303818840999,52827.620154586606
60,10.97147334483941,16.403809114755745,78.61551520197187,1,0,42196,0.7247013413790027,0.5211775390446264,48327.40047769738
247,7.185748904856103,32.73824871870217,54.82964791924775,0,1,5402,0.4167511346285719,0.8008460128012933,12338.240072141149
211,16.09907845381082,21.150592916055942,42.24999355009458,1,1,13605,0.8581943877591649,0.8882468498566515,17407.397585645554
430,10.36223107236239,30.57863100491331,32.54053672634303,3,0,20761,0.804077933460462,0.5733061945148273,40434.44268152924
466,21.328773350552908,10.179445157804217,64.78356942583349,5,0,32043,0.3602950400843254,0.8655861459307552,67537.36986806628
164,23.86673874717257,34.83952236655438,57.17466421605665,5,0,38635,0.6246668772720634,0.8840280800916237,54903.470577641405
220,19.048555252311452,29.88096508388117,86.92466370898265,3,0,18779,0.4217841796652625,0.9114531991999175,39112.59044682079
436,5.8096339057410145,36.74299830921919,33.63629446289459,5,0,20155,0.5362339319990803,0.6193782900887236,34696.14567410676
231,9.773711910612763,9.633033266224036,71.12372060676034,3,0,45978,0.3126567645439798,0.9067788793354501,66528.67395627053
480,6.182192635314994,25.75550751262092,31.49797332720343,0,1,38132,0.5802309078875307,0.6442982396313945,45600.84680669505
239,17.010232955834315,25.96922047641138,40.286050602632564,4,1,28851,0.6849138448093472,0.7485521060549762,36504.26259589807
259,19.303817291115692,17.371125919137384,57.214739995370046,1,1,20366,0.7337078149789608,0.522728361874527,28423.650292985076
432,22.513496617614237,21.046324859924024,57.29234656817209,3,0,33408,0.764443241590097,0.5197464897659346,58206.59274424854
416,12.763446928239754,6.329354715144872,71.14203257601864,1,0,11571,0.885403919171722,0.8241679457294913,35556.417898871165
65,22.027512991768887,31.10510135194542,84.6127820920654,0,0,19017,0.450824035093011,0.7000159900900059,32584.942851101852
54,21.55782318082655,24.226286779111092,68.34192953489526,4,1,44236,0.38433727570692755,0.6153315689161479,39026.880026411214
272,10.343914335307971,7.0209368154210825,87.21210587109053,0,0,9150,0.8960760203285478,0.5856860732112096,26580.2873801533
409,21.37801251081142,28.826456253616996,82.89693839267986,5,0,24423,0.4096289704248549,0.8014790708866482,60232.88140237193
101,11.51344503763453,21.337372703091578,65.06998773184742,1,1,9137,0.9823320569353367,0.5001806948114029,11562.660982699133
390,9.937385491205616,6.206144079875,80.02751705512964,6,0,34992,0.8897767605790459,0.8626510261385844,65045.29194747655
275,16.981493175887863,38.93627043968334,68.55465661941804,4,1,33902,0.6506136241227194,0.5356623227584679,53834.024641714575
216,10.56762455770162,38.21892500813042,34.713469855423625,5,1,49921,0.9869949974454175,0.5861703267086538,53074.71591521335
322,16.60417496658288,22.951584565151915,74.4338833955706,4,0,18833,0.3681637103756029,0.6738063778845903,35744.99122610672
